ItemID,DCS,Style,Category,ColorDes,Size,Season,RetailPrice,Cost
32578,MENCOLKNI,SPD0131,Knit,CHARCOAL,L,FW16,98,30
32579,MENCOLKNI,SPD0131,Knit,CHARCOAL,XL,FW16,98,30
32580,MENCOLKNI,SPD0132,Knit,CHARCOAL,XS,FW16,128,40
32581,MENCOLKNI,SPD0132,Knit,CHARCOAL,S,FW16,128,40
32582,MENCOLKNI,SPD0132,Knit,CHARCOAL,M,FW16,128,40
32583,MENCOLKNI,SPD0132,Knit,CHARCOAL,L,FW16,128,40
32584,MENCOLKNI,SPD0132,Knit,CHARCOAL,XL,FW16,128,40
32585,MENCOLOTW,MJT6263A,Jacket,BLACK,XS,FW16,148,61
32586,MENCOLOTW,MJT6263A,Jacket,BLACK,S,FW16,148,61
32587,MENCOLOTW,MJT6263A,Jacket,BLACK,M,FW16,148,61
32588,MENCOLOTW,MJT6263A,Jacket,BLACK,L,FW16,148,61
32589,MENCOLOTW,MJT6263A,Jacket,BLACK,XL,FW16,148,61
32590,MENCOLOTW,MJT6263A,Jacket,NAVY,XS,FW16,148,61
32591,MENCOLOTW,MJT6263A,Jacket,NAVY,S,FW16,148,61
32592,MENCOLOTW,MJT6263A,Jacket,NAVY,M,FW16,148,61
32593,MENCOLOTW,MJT6263A,Jacket,NAVY,L,FW16,148,61
32594,MENCOLOTW,MJT6263A,Jacket,NAVY,XL,FW16,148,61
32595,MENCOLOTW,MJT6257A,Jacket,NAVY,XS,FW16,148,83
32596,MENCOLOTW,MJT6257A,Jacket,NAVY,S,FW16,148,83
32597,MENCOLOTW,MJT6257A,Jacket,NAVY,M,FW16,148,83
32598,MENCOLOTW,MJT6257A,Jacket,NAVY,L,FW16,148,83
32599,MENCOLOTW,MJT6257A,Jacket,NAVY,XL,FW16,148,83
32600,MENCOLOTW,MJT6257B,Jacket,KHAKI,XS,FW16,168,83
32601,MENCOLOTW,MJT6257B,Jacket,KHAKI,S,FW16,168,83
32602,MENCOLOTW,MJT6257B,Jacket,KHAKI,M,FW16,168,83
32603,MENCOLOTW,MJT6257B,Jacket,KHAKI,L,FW16,168,83
32604,MENCOLOTW,MJT6257B,Jacket,KHAKI,XL,FW16,168,83
32605,MENCOLOTW,MJT6272A,Jacket,NAVY,XS,FW16,248,92
32606,MENCOLOTW,MJT6272A,Jacket,NAVY,S,FW16,248,92
32607,MENCOLOTW,MJT6272A,Jacket,NAVY,M,FW16,248,92
32608,MENCOLOTW,MJT6272A,Jacket,NAVY,L,FW16,248,92
32609,MENCOLOTW,MJT6272A,Jacket,NAVY,XL,FW16,248,92
32610,MENCOLOTW,MJT6272A,Jacket,BURGUNDY,XS,FW16,248,92
32611,MENCOLOTW,MJT6272A,Jacket,BURGUNDY,S,FW16,248,92
32612,MENCOLOTW,MJT6272A,Jacket,BURGUNDY,M,FW16,248,92
32613,MENCOLOTW,MJT6272A,Jacket,BURGUNDY,L,FW16,248,92
32614,MENCOLOTW,MJT6272A,Jacket,BURGUNDY,XL,FW16,248,92
32615,MENCOLOTW,MJT6272A,Jacket,COFFEE,XS,FW16,248,92
32616,MENCOLOTW,MJT6272A,Jacket,COFFEE,S,FW16,248,92
32617,MENCOLOTW,MJT6272A,Jacket,COFFEE,M,FW16,248,92
32618,MENCOLOTW,MJT6272A,Jacket,COFFEE,L,FW16,248,92
32619,MENCOLOTW,MJT6272A,Jacket,COFFEE,XL,FW16,248,92
32620,MENCOLOTW,MJT6274A,Jacket,BLACK,XS,FW16,198,92
32621,MENCOLOTW,MJT6274A,Jacket,BLACK,S,FW16,198,92
32622,MENCOLOTW,MJT6274A,Jacket,BLACK,M,FW16,198,92
32623,MENCOLOTW,MJT6274A,Jacket,BLACK,L,FW16,198,92
32624,MENCOLOTW,MJT6274A,Jacket,BLACK,XL,FW16,198,92
32625,MENCOLOTW,MJT6274A,Jacket,BLACK COFFEE,XS,FW16,198,92
32626,MENCOLOTW,MJT6274A,Jacket,BLACK COFFEE,S,FW16,198,92
32627,MENCOLOTW,MJT6274A,Jacket,BLACK COFFEE,M,FW16,198,92
32628,MENCOLOTW,MJT6274A,Jacket,BLACK COFFEE,L,FW16,198,92
32629,MENCOLOTW,MJT6274A,Jacket,BLACK COFFEE,XL,FW16,198,92
32630,MENCOLOTW,MJT6276A,Jacket,GREY,XS,FW16,298,102
32631,MENCOLOTW,MJT6276A,Jacket,GREY,S,FW16,298,102
32632,MENCOLOTW,MJT6276A,Jacket,GREY,M,FW16,298,102
32633,MENCOLOTW,MJT6276A,Jacket,GREY,L,FW16,298,102
32634,MENCOLOTW,MJT6276A,Jacket,GREY,XL,FW16,298,102
32635,MENCOLOTW,MJT6290A,Jacket,BLACK,XS,FW16,148,77
32636,MENCOLOTW,MJT6290A,Jacket,BLACK,S,FW16,148,77
32637,MENCOLOTW,MJT6290A,Jacket,BLACK,M,FW16,148,77
32638,MENCOLOTW,MJT6290A,Jacket,BLACK,L,FW16,148,77
32639,MENCOLOTW,MJT6290A,Jacket,BLACK,XL,FW16,148,77
32640,MENCOLOTW,MJT6290A,Jacket,NAVY,XS,FW16,148,77
32641,MENCOLOTW,MJT6290A,Jacket,NAVY,S,FW16,148,77
32642,MENCOLOTW,MJT6290A,Jacket,NAVY,M,FW16,148,77
32643,MENCOLOTW,MJT6290A,Jacket,NAVY,L,FW16,148,77
32644,MENCOLOTW,MJT6290A,Jacket,NAVY,XL,FW16,148,77
32645,MENCOLOTW,MJT6291A,Jacket,BLACK,XS,FW16,348,108
32646,MENCOLOTW,MJT6291A,Jacket,BLACK,S,FW16,348,108
32647,MENCOLOTW,MJT6291A,Jacket,BLACK,M,FW16,348,108
32648,MENCOLOTW,MJT6291A,Jacket,BLACK,L,FW16,348,108
32649,MENCOLOTW,MJT6291A,Jacket,BLACK,XL,FW16,348,108
32650,MENCOLOTW,MJT6291A,Jacket,DK OLIVE,XS,FW16,348,108
32651,MENCOLOTW,MJT6291A,Jacket,DK OLIVE,S,FW16,348,108
32652,MENCOLOTW,MJT6291A,Jacket,DK OLIVE,M,FW16,348,108
32653,MENCOLOTW,MJT6291A,Jacket,DK OLIVE,L,FW16,348,108
32654,MENCOLOTW,MJT6291A,Jacket,DK OLIVE,XL,FW16,348,108
32655,MENCOLVST,MVT6296B,Jacket,DK OLIVE,XS,FW16,198,61
32656,MENCOLVST,MVT6296B,Jacket,DK OLIVE,S,FW16,198,61
32657,MENCOLVST,MVT6296B,Jacket,DK OLIVE,M,FW16,198,61
32658,MENCOLVST,MVT6296B,Jacket,DK OLIVE,L,FW16,198,61
32659,MENCOLVST,MVT6296B,Jacket,DK OLIVE,XL,FW16,198,61
32660,MENCOLVST,MVT6296B,Jacket,BLACK,XS,FW16,198,61
32661,MENCOLVST,MVT6296B,Jacket,BLACK,S,FW16,198,61
32662,MENCOLVST,MVT6296B,Jacket,BLACK,M,FW16,198,61
32663,MENCOLVST,MVT6296B,Jacket,BLACK,L,FW16,198,61
32664,MENCOLVST,MVT6296B,Jacket,BLACK,XL,FW16,198,61
32665,MENCOLVST,MVT6297A,Jacket,BLACK,XS,FW16,198,61
32666,MENCOLVST,MVT6297A,Jacket,BLACK,S,FW16,198,61
32667,MENCOLVST,MVT6297A,Jacket,BLACK,M,FW16,198,61
32668,MENCOLVST,MVT6297A,Jacket,BLACK,L,FW16,198,61
32669,MENCOLVST,MVT6297A,Jacket,BLACK,XL,FW16,198,61
32670,MENCOLVST,MVT6297A,Jacket,NAVY,XS,FW16,198,61
32671,MENCOLVST,MVT6297A,Jacket,NAVY,S,FW16,198,61
32672,MENCOLVST,MVT6297A,Jacket,NAVY,M,FW16,198,61
32673,MENCOLVST,MVT6297A,Jacket,NAVY,L,FW16,198,61
32674,MENCOLVST,MVT6297A,Jacket,NAVY,XL,FW16,198,61
32675,MENCOLVST,MVT6279A,Jacket,MD OLIVE,XS,FW16,248,77
32676,MENCOLVST,MVT6279A,Jacket,MD OLIVE,S,FW16,248,77
32677,MENCOLVST,MVT6279A,Jacket,MD OLIVE,M,FW16,248,77
32678,MENCOLVST,MVT6279A,Jacket,MD OLIVE,L,FW16,248,77
32679,MENCOLVST,MVT6279A,Jacket,MD OLIVE,XL,FW16,248,77
32680,MENCOLVST,MVT6279A,Jacket,BLACK,XS,FW16,248,77
32681,MENCOLVST,MVT6279A,Jacket,BLACK,S,FW16,248,77
32682,MENCOLVST,MVT6279A,Jacket,BLACK,M,FW16,248,77
32683,MENCOLVST,MVT6279A,Jacket,BLACK,L,FW16,248,77
32684,MENCOLVST,MVT6279A,Jacket,BLACK,XL,FW16,248,77
32685,MENCOLBLZ,MBZ6220B,Jacket,GREY,XS,FW16,298,92
32686,MENCOLBLZ,MBZ6220B,Jacket,GREY,S,FW16,298,92
32687,MENCOLBLZ,MBZ6220B,Jacket,GREY,M,FW16,298,92
32688,MENCOLBLZ,MBZ6220B,Jacket,GREY,L,FW16,298,92
32689,MENCOLBLZ,MBZ6220B,Jacket,GREY,XL,FW16,298,92
32690,MENCOLBLZ,MBZ6220D,Jacket,KHAKI,XS,FW16,328,102
32691,MENCOLBLZ,MBZ6220D,Jacket,KHAKI,S,FW16,328,102
32692,MENCOLBLZ,MBZ6220D,Jacket,KHAKI,M,FW16,328,102
32693,MENCOLBLZ,MBZ6220D,Jacket,KHAKI,L,FW16,328,102
32694,MENCOLBLZ,MBZ6220D,Jacket,KHAKI,XL,FW16,328,102
32695,MENCOLBLZ,MBZ6220D,Jacket,DARK GREY,XS,FW16,328,102
32696,MENCOLBLZ,MBZ6220D,Jacket,DARK GREY,S,FW16,328,102
32697,MENCOLBLZ,MBZ6220D,Jacket,DARK GREY,M,FW16,328,102
32698,MENCOLBLZ,MBZ6220D,Jacket,DARK GREY,L,FW16,328,102
32699,MENCOLBLZ,MBZ6220D,Jacket,DARK GREY,XL,FW16,328,102
32700,MENCOLBLZ,MBZ6220D,Jacket,DARK OLIVE,XS,FW16,328,102
32701,MENCOLBLZ,MBZ6220D,Jacket,DARK OLIVE,S,FW16,328,102
32702,MENCOLBLZ,MBZ6220D,Jacket,DARK OLIVE,M,FW16,328,102
32703,MENCOLBLZ,MBZ6220D,Jacket,DARK OLIVE,L,FW16,328,102
32704,MENCOLBLZ,MBZ6220D,Jacket,DARK OLIVE,XL,FW16,328,102
32705,MENCOLBLZ,MBZ6220D,Jacket,BURGUNDY,XS,FW16,328,102
32706,MENCOLBLZ,MBZ6220D,Jacket,BURGUNDY,S,FW16,328,102
32707,MENCOLBLZ,MBZ6220D,Jacket,BURGUNDY,M,FW16,328,102
32708,MENCOLBLZ,MBZ6220D,Jacket,BURGUNDY,L,FW16,328,102
32709,MENCOLBLZ,MBZ6220D,Jacket,BURGUNDY,XL,FW16,328,102
32710,MENCOLBLZ,MBZ6220G,Jacket,BLACK,XS,FW16,268,83
32711,MENCOLBLZ,MBZ6220G,Jacket,BLACK,S,FW16,268,83
32712,MENCOLBLZ,MBZ6220G,Jacket,BLACK,M,FW16,268,83
32713,MENCOLBLZ,MBZ6220G,Jacket,BLACK,L,FW16,268,83
32714,MENCOLBLZ,MBZ6220G,Jacket,BLACK,XL,FW16,268,83
32715,MENCOLBLZ,MBZ6220G,Jacket,DARK GREY,XS,FW16,268,83
32716,MENCOLBLZ,MBZ6220G,Jacket,DARK GREY,S,FW16,268,83
32717,MENCOLBLZ,MBZ6220G,Jacket,DARK GREY,M,FW16,268,83
32718,MENCOLBLZ,MBZ6220G,Jacket,DARK GREY,L,FW16,268,83
32719,MENCOLBLZ,MBZ6220G,Jacket,DARK GREY,XL,FW16,268,83
32720,MENCOLBLZ,MBZ6240B,Jacket,GREY,XS,FW16,328,102
32721,MENCOLBLZ,MBZ6240B,Jacket,GREY,S,FW16,328,102
32722,MENCOLBLZ,MBZ6240B,Jacket,GREY,M,FW16,328,102
32723,MENCOLBLZ,MBZ6240B,Jacket,GREY,L,FW16,328,102
32724,MENCOLBLZ,MBZ6240B,Jacket,GREY,XL,FW16,328,102
32725,MENCOLBLZ,MBZ6240B,Jacket,BLACK,XS,FW16,328,102
32726,MENCOLBLZ,MBZ6240B,Jacket,BLACK,S,FW16,328,102
32727,MENCOLBLZ,MBZ6240B,Jacket,BLACK,M,FW16,328,102
32728,MENCOLBLZ,MBZ6240B,Jacket,BLACK,L,FW16,328,102
32729,MENCOLBLZ,MBZ6240B,Jacket,BLACK,XL,FW16,328,102
32730,MENCOLBLZ,MBZ6220F,Jacket,ESPRESSO,XS,FW16,268,83
32731,MENCOLBLZ,MBZ6220F,Jacket,ESPRESSO,S,FW16,268,83
32732,MENCOLBLZ,MBZ6220F,Jacket,ESPRESSO,M,FW16,268,83
32733,MENCOLBLZ,MBZ6220F,Jacket,ESPRESSO,L,FW16,268,83
32734,MENCOLBLZ,MBZ6220F,Jacket,ESPRESSO,XL,FW16,268,83
32735,MENCOLBLZ,MBZ6220C,Jacket,DK GREY,XS,FW16,328,102
32736,MENCOLBLZ,MBZ6220C,Jacket,DK GREY,S,FW16,328,102
32737,MENCOLBLZ,MBZ6220C,Jacket,DK GREY,M,FW16,328,102
32738,MENCOLBLZ,MBZ6220C,Jacket,DK GREY,L,FW16,328,102
32739,MENCOLBLZ,MBZ6220C,Jacket,DK GREY,XL,FW16,328,102
32740,MENCOLBLZ,MBZ6220C,Jacket,COFFEE,XS,FW16,328,102
32741,MENCOLBLZ,MBZ6220C,Jacket,COFFEE,S,FW16,328,102
32742,MENCOLBLZ,MBZ6220C,Jacket,COFFEE,M,FW16,328,102
32743,MENCOLBLZ,MBZ6220C,Jacket,COFFEE,L,FW16,328,102
32744,MENCOLBLZ,MBZ6220C,Jacket,COFFEE,XL,FW16,328,102
32745,MENCOLBLZ,MBZ6231A,Jacket,NAVY,XS,FW16,328,102
32746,MENCOLBLZ,MBZ6231A,Jacket,NAVY,S,FW16,328,102
32747,MENCOLBLZ,MBZ6231A,Jacket,NAVY,M,FW16,328,102
32748,MENCOLBLZ,MBZ6231A,Jacket,NAVY,L,FW16,328,102
32749,MENCOLBLZ,MBZ6231A,Jacket,NAVY,XL,FW16,328,102
32750,MENCOLBLZ,MBZ6231A,Jacket,BLACK,XS,FW16,328,102
32751,MENCOLBLZ,MBZ6231A,Jacket,BLACK,S,FW16,328,102
32752,MENCOLBLZ,MBZ6231A,Jacket,BLACK,M,FW16,328,102
32753,MENCOLBLZ,MBZ6231A,Jacket,BLACK,L,FW16,328,102
32754,MENCOLBLZ,MBZ6231A,Jacket,BLACK,XL,FW16,328,102
32755,MENCOLBLZ,MBZ6220E,Jacket,DARK GREY,XS,FW16,268,83
32756,MENCOLBLZ,MBZ6220E,Jacket,DARK GREY,S,FW16,268,83
32757,MENCOLBLZ,MBZ6220E,Jacket,DARK GREY,M,FW16,268,83
32758,MENCOLBLZ,MBZ6220E,Jacket,DARK GREY,L,FW16,268,83
32759,MENCOLBLZ,MBZ6220E,Jacket,DARK GREY,XL,FW16,268,83
32760,MENCOLOTW,MJT6259A,Jacket,NAVY,XS,FW16,438,167
32761,MENCOLOTW,MJT6259A,Jacket,NAVY,S,FW16,438,167
32762,MENCOLOTW,MJT6259A,Jacket,NAVY,M,FW16,438,167
32763,MENCOLOTW,MJT6259A,Jacket,NAVY,L,FW16,438,167
32764,MENCOLOTW,MJT6259A,Jacket,NAVY,XL,FW16,438,167
32765,MENCOLOTW,MJT6271A,Jacket,BLACK,XS,FW16,298,123
32766,MENCOLOTW,MJT6271A,Jacket,BLACK,S,FW16,298,123
32767,MENCOLOTW,MJT6271A,Jacket,BLACK,M,FW16,298,123
32768,MENCOLOTW,MJT6271A,Jacket,BLACK,L,FW16,298,123
32769,MENCOLOTW,MJT6271A,Jacket,BLACK,XL,FW16,298,123
32770,MENCOLOTW,MJT6273A,Jacket,BLACK,XS,FW16,248,102
32771,MENCOLOTW,MJT6273A,Jacket,BLACK,S,FW16,248,102
32772,MENCOLOTW,MJT6273A,Jacket,BLACK,M,FW16,248,102
32773,MENCOLOTW,MJT6273A,Jacket,BLACK,L,FW16,248,102
32774,MENCOLOTW,MJT6273A,Jacket,BLACK,XL,FW16,248,102
32775,MENCOLOTW,MJT6273B,Jacket,HEATHER GREY,XS,FW16,368,114
32776,MENCOLOTW,MJT6273B,Jacket,HEATHER GREY,S,FW16,368,114
32777,MENCOLOTW,MJT6273B,Jacket,HEATHER GREY,M,FW16,368,114
32778,MENCOLOTW,MJT6273B,Jacket,HEATHER GREY,L,FW16,368,114
32779,MENCOLOTW,MJT6273B,Jacket,HEATHER GREY,XL,FW16,368,114
32780,MENCOLOTW,MJT6284C,Jacket,CHARCOAL,XS,FW16,398,123
32781,MENCOLOTW,MJT6284C,Jacket,CHARCOAL,S,FW16,398,123
32782,MENCOLOTW,MJT6284C,Jacket,CHARCOAL,M,FW16,398,123
32783,MENCOLOTW,MJT6284C,Jacket,CHARCOAL,L,FW16,398,123
32784,MENCOLOTW,MJT6284C,Jacket,CHARCOAL,XL,FW16,398,123
32785,MENCOLOTW,MJT6284C,Jacket,BLACK COFFEE,XS,FW16,398,123
32786,MENCOLOTW,MJT6284C,Jacket,BLACK COFFEE,S,FW16,398,123
32787,MENCOLOTW,MJT6284C,Jacket,BLACK COFFEE,M,FW16,398,123
32788,MENCOLOTW,MJT6284C,Jacket,BLACK COFFEE,L,FW16,398,123
32789,MENCOLOTW,MJT6284C,Jacket,BLACK COFFEE,XL,FW16,398,123
32790,MENCOLOTW,MJT6287D,Jacket,BLACK,XS,FW16,398,123
32791,MENCOLOTW,MJT6287D,Jacket,BLACK,S,FW16,398,123
32792,MENCOLOTW,MJT6287D,Jacket,BLACK,M,FW16,398,123
32793,MENCOLOTW,MJT6287D,Jacket,BLACK,L,FW16,398,123
32794,MENCOLOTW,MJT6287D,Jacket,BLACK,XL,FW16,398,123
32795,MENCOLOTW,MJT6287D,Jacket,NAVY,XS,FW16,398,123
32796,MENCOLOTW,MJT6287D,Jacket,NAVY,S,FW16,398,123
32797,MENCOLOTW,MJT6287D,Jacket,NAVY,M,FW16,398,123
32798,MENCOLOTW,MJT6287D,Jacket,NAVY,L,FW16,398,123
32799,MENCOLOTW,MJT6287D,Jacket,NAVY,XL,FW16,398,123
32800,MENCOLOTW,MJT6288A,Jacket,GREY,XS,FW16,438,167
32801,MENCOLOTW,MJT6288A,Jacket,GREY,S,FW16,438,167
32802,MENCOLOTW,MJT6288A,Jacket,GREY,M,FW16,438,167
32803,MENCOLOTW,MJT6288A,Jacket,GREY,L,FW16,438,167
32804,MENCOLOTW,MJT6288A,Jacket,GREY,XL,FW16,438,167
32805,MENCOLOTW,MJT6288A,Jacket,BLACK,XS,FW16,438,167
32806,MENCOLOTW,MJT6288A,Jacket,BLACK,S,FW16,438,167
32807,MENCOLOTW,MJT6288A,Jacket,BLACK,M,FW16,438,167
32808,MENCOLOTW,MJT6288A,Jacket,BLACK,L,FW16,438,167
32809,MENCOLOTW,MJT6288A,Jacket,BLACK,XL,FW16,438,167
32810,MENCOLOTW,MJT6288C,Jacket,BLACK,XS,FW16,538,167
32811,MENCOLOTW,MJT6288C,Jacket,BLACK,S,FW16,538,167
32812,MENCOLOTW,MJT6288C,Jacket,BLACK,M,FW16,538,167
32813,MENCOLOTW,MJT6288C,Jacket,BLACK,L,FW16,538,167
32814,MENCOLOTW,MJT6288C,Jacket,BLACK,XL,FW16,538,167
32815,MENCOLOTW,MJT6292A,Jacket,BLACK,XS,FW16,248,123
32816,MENCOLOTW,MJT6292A,Jacket,BLACK,S,FW16,248,123
32817,MENCOLOTW,MJT6292A,Jacket,BLACK,M,FW16,248,123
32818,MENCOLOTW,MJT6292A,Jacket,BLACK,L,FW16,248,123
32819,MENCOLOTW,MJT6292A,Jacket,BLACK,XL,FW16,248,123
32820,MENCOLOTW,MJT6292A,Jacket,NAVY,XS,FW16,248,123
32821,MENCOLOTW,MJT6292A,Jacket,NAVY,S,FW16,248,123
32822,MENCOLOTW,MJT6292A,Jacket,NAVY,M,FW16,248,123
32823,MENCOLOTW,MJT6292A,Jacket,NAVY,L,FW16,248,123
32824,MENCOLOTW,MJT6292A,Jacket,NAVY,XL,FW16,248,123
32825,MENCOLBLZ,MBZ6230E,Jacket,BLACK COFFEE,XS,FW16,298,92
32826,MENCOLBLZ,MBZ6230E,Jacket,BLACK COFFEE,S,FW16,298,92
32827,MENCOLBLZ,MBZ6230E,Jacket,BLACK COFFEE,M,FW16,298,92
32828,MENCOLBLZ,MBZ6230E,Jacket,BLACK COFFEE,L,FW16,298,92
32829,MENCOLBLZ,MBZ6230E,Jacket,BLACK COFFEE,XL,FW16,298,92
32830,MENCOLBLZ,MBZ6230E,Jacket,BLACK,XS,FW16,298,92
32831,MENCOLBLZ,MBZ6230E,Jacket,BLACK,S,FW16,298,92
32832,MENCOLBLZ,MBZ6230E,Jacket,BLACK,M,FW16,298,92
32833,MENCOLBLZ,MBZ6230E,Jacket,BLACK,L,FW16,298,92
32834,MENCOLBLZ,MBZ6230E,Jacket,BLACK,XL,FW16,298,92
32835,MENCOLBLZ,MBZ6241B,Jacket,NAVY,XS,FW16,328,102
32836,MENCOLBLZ,MBZ6241B,Jacket,NAVY,S,FW16,328,102
32837,MENCOLBLZ,MBZ6241B,Jacket,NAVY,M,FW16,328,102
32838,MENCOLBLZ,MBZ6241B,Jacket,NAVY,L,FW16,328,102
32839,MENCOLBLZ,MBZ6241B,Jacket,NAVY,XL,FW16,328,102
32840,MENCOLBLZ,MBZ6241B,Jacket,BLACK,XS,FW16,328,102
32841,MENCOLBLZ,MBZ6241B,Jacket,BLACK,S,FW16,328,102
32842,MENCOLBLZ,MBZ6241B,Jacket,BLACK,M,FW16,328,102
32843,MENCOLBLZ,MBZ6241B,Jacket,BLACK,L,FW16,328,102
32844,MENCOLBLZ,MBZ6241B,Jacket,BLACK,XL,FW16,328,102
32845,MENCOLOTW,MJT6278A,Jacket,NAVY,XS,FW16,328,123
32846,MENCOLOTW,MJT6278A,Jacket,NAVY,S,FW16,328,123
32847,MENCOLOTW,MJT6278A,Jacket,NAVY,M,FW16,328,123
32848,MENCOLOTW,MJT6278A,Jacket,NAVY,L,FW16,328,123
32849,MENCOLOTW,MJT6278A,Jacket,NAVY,XL,FW16,328,123
32850,MENCOLSWT,MSW3200A,Sweater,LT.GREY,XS,FW16,148,46
32851,MENCOLSWT,MSW3200A,Sweater,LT.GREY,S,FW16,148,46
32852,MENCOLSWT,MSW3200A,Sweater,LT.GREY,M,FW16,148,46
32853,MENCOLSWT,MSW3200A,Sweater,LT.GREY,L,FW16,148,46
32854,MENCOLSWT,MSW3200A,Sweater,LT.GREY,XL,FW16,148,46
32855,MENCOLSWT,MSW3200A,Sweater,DK.CHARCOAL,XS,FW16,148,46
32856,MENCOLSWT,MSW3200A,Sweater,DK.CHARCOAL,S,FW16,148,46
32857,MENCOLSWT,MSW3200A,Sweater,DK.CHARCOAL,M,FW16,148,46
32858,MENCOLSWT,MSW3200A,Sweater,DK.CHARCOAL,L,FW16,148,46
32859,MENCOLSWT,MSW3200A,Sweater,DK.CHARCOAL,XL,FW16,148,46
32860,MENCOLSWT,MSW3200A,Sweater,BLACK,XS,FW16,148,46
32861,MENCOLSWT,MSW3200A,Sweater,BLACK,S,FW16,148,46
32862,MENCOLSWT,MSW3200A,Sweater,BLACK,M,FW16,148,46
32863,MENCOLSWT,MSW3200A,Sweater,BLACK,L,FW16,148,46
32864,MENCOLSWT,MSW3200A,Sweater,BLACK,XL,FW16,148,46
32865,MENCOLSWT,MSW3200A,Sweater,COFFEE,XS,FW16,148,46
32866,MENCOLSWT,MSW3200A,Sweater,COFFEE,S,FW16,148,46
32867,MENCOLSWT,MSW3200A,Sweater,COFFEE,M,FW16,148,46
32868,MENCOLSWT,MSW3200A,Sweater,COFFEE,L,FW16,148,46
32869,MENCOLSWT,MSW3200A,Sweater,COFFEE,XL,FW16,148,46
32870,MENCOLSWT,MSW3200A,Sweater,BLUE,XS,FW16,148,46
32871,MENCOLSWT,MSW3200A,Sweater,BLUE,S,FW16,148,46
32872,MENCOLSWT,MSW3200A,Sweater,BLUE,M,FW16,148,46
32873,MENCOLSWT,MSW3200A,Sweater,BLUE,L,FW16,148,46
32874,MENCOLSWT,MSW3200A,Sweater,BLUE,XL,FW16,148,46
32875,MENCOLSWT,MSW3203A,Sweater,BLACK,XS,FW16,198,61
32876,MENCOLSWT,MSW3203A,Sweater,BLACK,S,FW16,198,61
32877,MENCOLSWT,MSW3203A,Sweater,BLACK,M,FW16,198,61
32878,MENCOLSWT,MSW3203A,Sweater,BLACK,L,FW16,198,61
32879,MENCOLSWT,MSW3203A,Sweater,BLACK,XL,FW16,198,61
32880,MENCOLSWT,MSW3203A,Sweater,NAVY,XS,FW16,198,61
32881,MENCOLSWT,MSW3203A,Sweater,NAVY,S,FW16,198,61
32882,MENCOLSWT,MSW3203A,Sweater,NAVY,M,FW16,198,61
32883,MENCOLSWT,MSW3203A,Sweater,NAVY,L,FW16,198,61
32884,MENCOLSWT,MSW3203A,Sweater,NAVY,XL,FW16,198,61
32885,MENCOLSWT,MSW3203A,Sweater,KHAKI,XS,FW16,198,61
32886,MENCOLSWT,MSW3203A,Sweater,KHAKI,S,FW16,198,61
32887,MENCOLSWT,MSW3203A,Sweater,KHAKI,M,FW16,198,61
32888,MENCOLSWT,MSW3203A,Sweater,KHAKI,L,FW16,198,61
32889,MENCOLSWT,MSW3203A,Sweater,KHAKI,XL,FW16,198,61
32890,MENCOLSWT,MSW3204A,Sweater,NAVY,XS,FW16,198,61
32891,MENCOLSWT,MSW3204A,Sweater,NAVY,S,FW16,198,61
32892,MENCOLSWT,MSW3204A,Sweater,NAVY,M,FW16,198,61
32893,MENCOLSWT,MSW3204A,Sweater,NAVY,L,FW16,198,61
32894,MENCOLSWT,MSW3204A,Sweater,NAVY,XL,FW16,198,61
32895,MENCOLSWT,MSW3204A,Sweater,GREY,XS,FW16,198,61
32896,MENCOLSWT,MSW3204A,Sweater,GREY,S,FW16,198,61
32897,MENCOLSWT,MSW3204A,Sweater,GREY,M,FW16,198,61
32898,MENCOLSWT,MSW3204A,Sweater,GREY,L,FW16,198,61
32899,MENCOLSWT,MSW3204A,Sweater,GREY,XL,FW16,198,61
32900,MENCOLSWT,MSW3206A,Sweater,NAVY,XS,FW16,198,61
32901,MENCOLSWT,MSW3206A,Sweater,NAVY,S,FW16,198,61
32902,MENCOLSWT,MSW3206A,Sweater,NAVY,M,FW16,198,61
32903,MENCOLSWT,MSW3206A,Sweater,NAVY,L,FW16,198,61
32904,MENCOLSWT,MSW3206A,Sweater,NAVY,XL,FW16,198,61
32905,MENCOLSWT,MSW3206A,Sweater,KHAKI,XS,FW16,198,61
32906,MENCOLSWT,MSW3206A,Sweater,KHAKI,S,FW16,198,61
32907,MENCOLSWT,MSW3206A,Sweater,KHAKI,M,FW16,198,61
32908,MENCOLSWT,MSW3206A,Sweater,KHAKI,L,FW16,198,61
32909,MENCOLSWT,MSW3206A,Sweater,KHAKI,XL,FW16,198,61
32910,MENCOLSWT,MSW3206A,Sweater,BLACK,XS,FW16,198,61
32911,MENCOLSWT,MSW3206A,Sweater,BLACK,S,FW16,198,61
32912,MENCOLSWT,MSW3206A,Sweater,BLACK,M,FW16,198,61
32913,MENCOLSWT,MSW3206A,Sweater,BLACK,L,FW16,198,61
32914,MENCOLSWT,MSW3206A,Sweater,BLACK,XL,FW16,198,61
32915,MENCOLSWT,MSW3201A,Sweater,DK.CHARCOAL,XS,FW16,148,46
32916,MENCOLSWT,MSW3201A,Sweater,DK.CHARCOAL,S,FW16,148,46
32917,MENCOLSWT,MSW3201A,Sweater,DK.CHARCOAL,M,FW16,148,46
32918,MENCOLSWT,MSW3201A,Sweater,DK.CHARCOAL,L,FW16,148,46
